market_uuid,trading_day,n_traders,avg_age,share_female,share_finance_course,share_trading_experience,share_high_education,avg_fin_quiz,sd_fin_quiz,avg_self_assessment,avg_overconfidence,sd_overconfidence,avg_cq_attempts,share_algo_belief,avg_wealth,sd_wealth,gini,avg_forecast,sd_forecast,share_feedback,share_speculator,share_fundamental,share_other,repetition,gamified,hybrid,algo_present,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,cum_surge,cum_crash,cum_bubble_period
17f3bde5-9e00-47d0-8909-b138b266b325,6,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5408.0,141.00354605470034,0.012902695595003287,70.0,1630.79632899595,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,6.0,82.0,2.0,5.333333333333333,70.0,88.0,88.0,70.0,80,88.5,90.5,79.0,-0.20903954802259883,0.06666666666666667,0,0,0.025,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,6,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5304.2,191.3781149975094,0.018117868858640328,61.0,1746.2336040747812,0.1,0.3,0.6,0.0,1,1,human_only,0,5.0,64.774,-15.226000000000003,15.226000000000003,64.0,65.0,65.0,64.0,80,70.5,67.0,61.0,-0.09219858156028371,0.19032500000000002,0,0,-0.190325,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,7,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5598.0,160.49859812471882,0.01462327815489659,,,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,7.0,64.85714285714286,-7.142857142857143,10.0,79.0,58.0,79.0,55.0,72,70.0,88.5,60.0,0.12857142857142856,0.1388888888888889,0,0,-0.09920634920634915,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,7,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5508.964,269.3506555217568,0.02466220508974101,,,0.1,0.3,0.6,0.0,1,1,human_only,0,6.0,62.35166666666667,-9.648333333333333,9.648333333333333,61.0,62.63,63.82,61.0,72,64.0,70.5,53.0,-0.046875,0.13400462962962964,0,0,-0.13400462962962964,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,8,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5556.0,190.67773860626727,0.016818654507639388,,,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,6.0,75.0,11.0,13.333333333333334,60.0,79.0,90.0,60.0,64,79.0,70.0,60.0,-0.240506329113924,0.20833333333333334,0,0,0.171875,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,8,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5427.364,256.63554329048065,0.02385364239435574,,,0.1,0.3,0.6,0.0,1,1,human_only,0,3.0,55.99666666666667,-8.003333333333332,8.003333333333332,53.0,57.99,57.99,53.0,64,61.0,64.0,47.0,-0.1311475409836066,0.1250520833333333,0,0,-0.12505208333333329,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,9,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5768.666666666667,237.95265635555876,0.02076351169151354,54.0,1628.7476988983487,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,4.0,62.25,6.25,6.25,60.0,65.0,65.0,60.0,56,60.0,79.0,48.0,0.0,0.11160714285714286,0,0,0.11160714285714286,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,9,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5637.364,434.1534372546182,0.038561001205527974,40.0,9.833615815151616,0.1,0.3,0.6,0.0,1,1,human_only,0,6.0,45.666666666666664,-10.333333333333334,10.333333333333334,47.0,45.0,47.0,45.0,56,53.0,61.0,42.0,-0.1132075471698113,0.18452380952380953,0,0,-0.18452380952380956,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,10,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5628.666666666667,169.53396906421634,0.01549113664179399,,,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,5.0,49.1,1.1,1.1,48.0,50.0,50.0,48.0,48,60.0,60.0,45.0,-0.19999999999999996,0.02291666666666667,0,0,0.022916666666666696,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,10,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5501.964,318.7264321953858,0.029128216760415004,,,0.1,0.3,0.6,0.0,1,1,human_only,0,7.0,44.57142857142857,-3.4285714285714284,3.4285714285714284,42.0,46.5,46.5,42.0,48,47.0,53.0,38.7,-0.1063829787234043,0.07142857142857142,0,0,-0.07142857142857147,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,11,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5635.333333333333,125.86844984612569,0.011228755077092945,,,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,10.0,49.15,9.15,9.35,45.0,45.0,60.0,39.0,40,48.0,60.0,30.0,-0.0625,0.23374999999999999,0,0,0.22874999999999995,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,11,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5510.026,317.2603677265725,0.02904654170415893,,,0.1,0.3,0.6,0.0,1,1,human_only,0,5.0,39.938,-0.061999999999999035,1.658,38.7,42.0,42.0,37.0,40,42.0,47.0,30.0,-0.07857142857142851,0.04145,0,0,-0.0015499999999999403,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,12,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5667.333333333333,115.72107269925674,0.010415441320628946,28.5,1929.1500373653334,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,7.0,37.5,5.5,7.214285714285714,30.0,39.5,50.0,30.0,32,45.0,48.0,20.0,-0.33333333333333337,0.22544642857142858,0,0,0.171875,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,12,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5497.226000000001,320.98864143455285,0.02949254769587425,25.0,5.630275304103699,0.1,0.3,0.6,0.0,1,1,human_only,0,10.0,31.4,-0.6,2.8,30.0,30.0,35.0,27.0,32,38.7,42.0,29.99,-0.22480620155038766,0.0875,0,0,-0.018750000000000044,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,13,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5671.333333333333,113.52914456943061,0.009942792210336586,,,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,8.0,27.5625,3.5625,7.8125,20.0,50.0,50.0,15.0,24,30.0,45.0,10.0,-0.33333333333333337,0.3255208333333333,0,0,0.1484375,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,13,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5506.626,334.4624142261727,0.030662405618249722,,,0.1,0.3,0.6,0.0,1,1,human_only,0,3.0,28.33,4.329999999999999,4.329999999999999,29.99,30.0,30.0,25.0,24,30.0,38.7,18.0,-0.00033333333333340764,0.18041666666666664,0,0,0.1804166666666666,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,14,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5663.333333333333,140.2100804745032,0.012615263880714146,,,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,7.0,14.571428571428571,-1.4285714285714286,3.7142857142857144,10.0,24.0,24.0,10.0,16,20.0,30.0,7.0,-0.5,0.23214285714285715,0,0,-0.0892857142857143,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,14,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5509.826,340.37678244850986,0.031143778406069456,,,0.1,0.3,0.6,0.0,1,1,human_only,0,7.0,20.982857142857142,4.982857142857142,4.982857142857142,18.0,21.5,23.25,18.0,16,29.99,30.0,15.0,-0.39979993331110364,0.3114285714285714,0,0,0.3114285714285714,0,0,0,0,0
17f3bde5-9e00-47d0-8909-b138b266b325,15,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5656.666666666667,133.67560236133843,0.011977018267530937,,,0.16666666666666666,0.25,0.25,0.3333333333333333,1,0,human_only,0,11.0,7.5,-0.5,1.2272727272727273,7.0,10.0,10.0,6.5,8,10.0,20.0,,-0.30000000000000004,0.1534090909090909,0,0,-0.0625,0,0,0,0,0
a5f35780-eeec-48f3-bd11-2a02633bc450,15,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5513.026,354.04974372254514,0.03221403272903121,,,0.1,0.3,0.6,0.0,1,1,human_only,0,8.0,14.375,6.375,6.375,15.0,13.0,16.5,11.0,8,18.0,29.99,,-0.16666666666666663,0.796875,0,0,0.796875,1,1,0,0,1
520e90a9-5e9e-4bfa-8244-34e70674e93f,1,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5144.0,155.33834040570915,0.014930015552099534,,,0.0,0.6,0.4,0.0,2,1,human_only,0,2.0,105.0,-15.0,15.0,110.0,100.0,110.0,100.0,120,,,104.0,,0.125,0,0,-0.125,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5100.0,90.60242822353054,0.008540305010893246,,,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,3.0,119.33333333333333,-0.6666666666666666,0.6666666666666666,120.0,119.0,120.0,119.0,120,,,108.0,,0.005555555555555555,0,0,-0.005555555555555595,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,2,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5040.0,103.68461795271274,0.009507936507936509,,,0.0,0.6,0.4,0.0,2,1,human_only,0,6.0,113.16666666666667,1.1666666666666667,3.8333333333333335,104.0,116.5,117.0,104.0,112,110.0,,96.0,-0.054545454545454564,0.03422619047619048,0,0,0.01041666666666671,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,2,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5186.0,342.7669762389603,0.029106140463641426,,,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,5.0,114.6,2.6,4.2,108.0,120.0,120.0,108.0,112,120.0,,108.0,-0.09999999999999998,0.0375,0,0,0.023214285714285663,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,3,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5240.8,132.53223664452364,0.012494275683101817,90.0,45.332107826572546,0.0,0.6,0.4,0.0,2,1,human_only,0,10.0,105.025,1.025,4.625,96.0,108.0,109.0,96.0,104,104.0,110.0,88.0,-0.07692307692307687,0.04447115384615385,0,0,0.009855769230769286,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,3,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5270.666666666667,245.73393470716786,0.020169280715068724,100.0,902.6448729520745,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,6.0,110.08333333333333,6.083333333333333,6.083333333333333,108.0,111.5,111.5,108.0,104,108.0,120.0,110.0,0.0,0.058493589743589744,0,0,0.058493589743589695,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,4,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5061.6,80.96538612271306,0.007602339181286549,,,0.0,0.6,0.4,0.0,2,1,human_only,0,5.0,89.6,-6.4,6.4,88.0,95.0,95.0,87.0,96,96.0,104.0,85.0,-0.08333333333333337,0.06666666666666667,0,0,-0.06666666666666672,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,4,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5190.666666666667,311.5043204622797,0.02456867026286497,,,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,10.0,103.375,7.375,7.375,110.0,107.0,110.0,100.0,96,108.0,108.0,90.0,0.0185185185185186,0.07682291666666667,0,0,0.07682291666666667,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,5,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,4998.55,71.78100375447525,0.006581908753538526,,,0.0,0.6,0.4,0.0,2,1,human_only,0,7.0,85.32142857142857,-2.6785714285714284,2.6785714285714284,85.0,87.0,87.0,84.0,88,88.0,96.0,78.5,-0.03409090909090906,0.030438311688311685,0,0,-0.030438311688311712,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,5,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5117.333333333333,186.0573612267643,0.01856164234844537,,,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,2.0,90.0,2.0,2.0,90.0,90.0,90.0,90.0,88,110.0,108.0,90.0,-0.18181818181818177,0.022727272727272728,0,0,0.022727272727272728,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,6,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,4965.55,36.97144168138425,0.002992619145915357,70.0,7.516648189186452,0.0,0.6,0.4,0.0,2,1,human_only,0,9.0,80.61111111111111,0.6111111111111112,1.8333333333333333,78.5,84.0,84.0,78.5,80,85.0,88.0,72.0,-0.07647058823529407,0.022916666666666665,0,0,0.0076388888888889285,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,6,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,4984.0,180.4845561260021,0.01764256732655609,67.5,40.65177322905689,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,0.0,,,,90.0,,,,80,90.0,110.0,69.5,0.0,,0,0,,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,7,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,4904.15,96.68628392900413,0.009457296371440516,,,0.0,0.6,0.4,0.0,2,1,human_only,0,6.0,75.0,3.0,3.6666666666666665,72.0,78.0,78.0,70.0,72,78.5,85.0,68.0,-0.08280254777070062,0.05092592592592592,0,0,0.041666666666666664,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,7,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,4982.0,285.89355536632866,0.02913544315089879,,,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,2.0,69.75,-2.25,2.25,69.5,70.0,70.0,69.5,72,90.0,90.0,60.0,-0.22777777777777775,0.03125,0,0,-0.03125,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,8,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,4889.41,148.7051545844999,0.014178397802597846,,,0.0,0.6,0.4,0.0,2,1,human_only,0,11.0,70.18181818181819,6.181818181818182,6.181818181818182,68.0,71.0,72.0,67.7,64,72.0,78.5,56.0,-0.05555555555555558,0.09659090909090909,0,0,0.09659090909090917,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,8,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,4927.333333333333,239.96914732245622,0.023497045956794298,,,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,3.0,63.0,-1.0,4.333333333333333,60.0,69.0,69.0,60.0,64,69.5,90.0,58.0,-0.13669064748201443,0.06770833333333333,0,0,-0.015625,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,9,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,4775.81,185.97906602625997,0.01776620091670314,50.0,11.148990985734988,0.0,0.6,0.4,0.0,2,1,human_only,0,6.0,62.208333333333336,6.208333333333333,6.208333333333333,56.0,66.0,66.0,56.0,56,68.0,72.0,49.0,-0.17647058823529416,0.11086309523809523,0,0,0.11086309523809527,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,9,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,4842.666666666667,311.64080552242615,0.029598017621145375,41.5,26.71641193473904,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.033333333333333326,0.07142857142857142,0,0,0.0285714285714286,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,10,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,5008.81,85.80945752071864,0.008442723920452169,,,0.0,0.6,0.4,0.0,2,1,human_only,0,11.0,53.54545454545455,5.545454545454546,5.545454545454546,49.0,58.0,58.0,49.0,48,56.0,68.0,40.0,-0.125,0.11553030303030304,0,0,0.11553030303030305,0,0,0,0,0
5273b4e4-2b4f-47fa-834f-bd0d84d237b0,10,6,29.166666666666668,0.16666666666666666,0.3333333333333333,0.0,1.0,0.7222222222222222,0.16386534670836253,4.833333333333333,-0.23888888888888893,0.3468375647133631,2.3333333333333335,,5068.666666666667,221.90378921205163,0.021786904292165375,,,0.13888888888888887,0.2222222222222222,0.47222222222222215,0.16666666666666666,2,0,human_only,0,8.0,50.5,2.5,2.5,50.0,52.0,52.0,50.0,48,58.0,60.0,39.0,-0.13793103448275867,0.052083333333333336,0,0,0.052083333333333336,0,0,0,0,0
520e90a9-5e9e-4bfa-8244-34e70674e93f,11,5,25.2,0.4,0.2,0.4,0.8,0.7833333333333333,0.2400810048481322,4.2,-0.36333333333333334,0.4641898557941807,1.6,,4961.01,87.13643325268707,0.008595023997129617,,,0.0,0.6,0.4,0.0,2,1,human_only,0,5.0,42.8,2.8,3.2,40.0,48.0,48.0,39.0,40,49.0,56.0,30.4,-0.18367346938775508,0.08,0,0,0.06999999999999992,0,0,0,0,0
