participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.trader_uuid,player.current_cash,player.num_shares,player.dividend_per_share,player.dividend_cash,player.cash_after_dividend,player.daybreak_snapshot_error,player.assigned_initial_cash,player.assigned_initial_shares,player.forecast_price_next_day,player.forecast_confidence_next_day,player.forecast_survey_json,player.realized_next_day_closing_price,player.forecast_bonus_earned,player.forecast_bonus_scored,player.algo_belief_present,player.algo_belief_confidence,group.id_in_subsession,group.trading_session_uuid,group.trading_api_base,group.trading_ws_base,group.trading_init_error,group.trading_day_duration_minutes,group.realized_group_size,group.treatment,group.market_design,group.group_composition,group.noise_trader_draw,group.noise_trader_present,group.num_days,group.dividends_csv,group.observed_last_transaction_price,group.closing_price,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
16,tzbpp88u,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.221123,1,,,5765.0,4,,0.0,51571e52-e5e1-4e31-b9d8-616043a0be9a,3812.0,12.0,8.0,96.0,3908.0,,3800.0,10.0,,,,,0.0,0,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",61.0,61.0,5,qxgij9sh,,,,,0
17,gr27p5tr,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.227342,1,,,5642.0,5,,0.0,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,2893.0,21.0,8.0,168.0,3061.0,,2600.0,20.0,,,,,0.0,0,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",61.0,61.0,5,qxgij9sh,,,,,0
18,e60078af,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.233350,1,,,4972.0,6,,0.0,da37c669-bb41-4646-a780-46fa1fade433,3880.0,10.0,8.0,80.0,3960.0,,3800.0,10.0,,,,,0.0,0,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",61.0,61.0,5,qxgij9sh,,,,,0
19,9mtusmd8,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.239722,1,,,5453.0,1,,0.0,276f00ae-8bbf-4cb6-ba2f-f601558a0f62,2666.0,21.0,8.0,168.0,2834.0,,2600.0,20.0,,,,,0.0,0,,,4,587a57e3-5de4-4574-996d-f2bfa0659c2c,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,1,ng,non_gamified,human_only,0.0,1,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",110.0,110.0,5,qxgij9sh,,,,,0
1,g9jo03o9,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:12.875424,1,,,5611.0,1,,0.0,30fc2b4e-6bfb-433a-804d-56f7e84d7ba3,2766.96,21.0,20.0,420.0,3186.96,,2600.0,20.0,0.0,0,,82.88,0.0,1,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",120.0,120.0,6,qxgij9sh,,,,,0
2,h0ebvwds,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.125533,1,,,5268.0,2,,0.0,7282a71b-4af9-4161-9243-59a7200491a8,4271.63,8.0,20.0,160.0,4431.63,,3800.0,10.0,120.0,3,"{""forecast_price_next_day"":120,""forecast_confidence_next_day"":3}",82.88,0.0,1,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",120.0,120.0,6,qxgij9sh,,,,,0
3,u2aoz11d,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.130849,1,,,4992.0,3,,0.0,9d5dfc26-db4a-4f04-a070-57ca9e03a8a8,2578.67,22.0,20.0,440.0,3018.67,,2600.0,20.0,0.0,0,,82.88,0.0,1,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",120.0,120.0,6,qxgij9sh,,,,,0
4,90ay03zv,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.140123,1,,,4543.0,4,,0.0,f9508a9f-40fc-4e43-82d6-2a10682c80ee,3858.9800000000005,11.0,20.0,220.0,4078.9800000000005,,3800.0,10.0,0.0,0,,82.88,0.0,1,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",120.0,120.0,6,qxgij9sh,,,,,0
5,ukmvlwcs,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.146394,1,,,5655.0,5,,0.0,fc375a6c-df52-4846-b92d-128b8b2369fb,5892.57,1.0,20.0,20.0,5912.57,,2600.0,20.0,0.0,0,,82.88,0.0,1,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",120.0,120.0,6,qxgij9sh,,,,,0
6,ehyb34jx,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.152849,1,,,4044.0,6,,0.0,29263d52-43a8-41f9-8fac-174bd27a3cac,1351.1899999999996,28.0,20.0,560.0,1911.1899999999996,,3800.0,10.0,0.0,0,,82.88,0.0,1,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",120.0,120.0,6,qxgij9sh,,,,,0
7,6xvvhy1g,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.159196,1,,,4941.0,1,,0.0,805afd8a-f298-447c-b524-fcfacc9b528f,734.46,39.0,20.0,780.0,1514.46,,2600.0,20.0,130.0,3,"{""forecast_price_next_day"":130,""forecast_confidence_next_day"":3}",129.92,20.0,1,,,2,1929c09c-602b-4617-8659-48b1a29c8097,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",129.9,129.9,6,qxgij9sh,,,,,0
8,o6ptk42l,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.166131,1,,,5638.0,2,,0.0,fc1e2a3f-5601-4c5f-9adf-19d17e6e5667,4484.58,7.0,20.0,140.0,4624.58,,3800.0,10.0,130.0,4,"{""forecast_price_next_day"":129.9,""forecast_confidence_next_day"":4}",129.92,20.0,1,,,2,1929c09c-602b-4617-8659-48b1a29c8097,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",129.9,129.9,6,qxgij9sh,,,,,0
9,vitm387c,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.172514,1,,,4427.0,3,,0.0,79bc089c-0e42-4ffb-a089-d39727a7ad5e,2507.6800000000003,23.0,20.0,460.0,2967.6800000000003,,2600.0,20.0,132.0,4,"{""forecast_price_next_day"":132,""forecast_confidence_next_day"":4}",129.92,20.0,1,,,2,1929c09c-602b-4617-8659-48b1a29c8097,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",129.9,129.9,6,qxgij9sh,,,,,0
10,nngm5qgp,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.181710,1,,,521.0,4,,0.0,cd733786-3f26-45f5-9434-5391feb2db91,4343.21,7.0,20.0,140.0,4483.21,,3800.0,10.0,0.0,0,,129.92,0.0,1,,,2,1929c09c-602b-4617-8659-48b1a29c8097,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",129.9,129.9,6,qxgij9sh,,,,,0
11,9x5fpgk2,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.188564,1,,,6999.0,5,,0.0,e3a0615f-a8a1-4546-bc68-9c947e9bf488,5100.600000000001,6.0,20.0,120.0,5220.600000000001,,2600.0,20.0,0.0,0,,129.92,0.0,1,,,2,1929c09c-602b-4617-8659-48b1a29c8097,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",129.9,129.9,6,qxgij9sh,,,,,0
12,7d70uqk8,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.195431,1,,,9064.0,6,,0.0,eae02f14-4e82-48f4-9971-bdb53d8c832b,3597.4699999999975,13.0,20.0,260.0,3857.4699999999975,,3800.0,10.0,131.0,4,"{""forecast_price_next_day"":131,""forecast_confidence_next_day"":4}",129.92,20.0,1,,,2,1929c09c-602b-4617-8659-48b1a29c8097,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",129.9,129.9,6,qxgij9sh,,,,,0
13,dadcupjc,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.202022,1,,,5593.0,1,,0.0,bc406764-852c-4301-aac5-ffda79e1d352,2985.0,19.0,20.0,380.0,3365.0,,2600.0,20.0,0.0,0,,61.0,0.0,1,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",60.0,60.0,6,qxgij9sh,,,,,0
14,stzawa55,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.207535,1,,,6667.0,2,,0.0,90a3d963-fbea-46b9-8de6-7bf9d6b601c5,3850.5,15.0,20.0,300.0,4150.5,,3800.0,10.0,100.0,3,"{""forecast_price_next_day"":100,""forecast_confidence_next_day"":3}",61.0,0.0,1,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",60.0,60.0,6,qxgij9sh,,,,,0
15,ja9vp1ab,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.214591,1,,,7291.0,3,,0.0,0eef23b9-e989-4879-a424-0549e92340f7,2923.0,20.0,20.0,400.0,3323.0,,2600.0,20.0,0.0,0,,61.0,0.0,1,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",60.0,60.0,6,qxgij9sh,,,,,0
16,tzbpp88u,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.221123,1,,,5765.0,4,,0.0,51571e52-e5e1-4e31-b9d8-616043a0be9a,3839.0,13.0,20.0,260.0,4099.0,,3800.0,10.0,0.0,0,,61.0,0.0,1,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",60.0,60.0,6,qxgij9sh,,,,,0
17,gr27p5tr,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.227342,1,,,5642.0,5,,0.0,6c1cc253-2d3c-4c02-96fe-14e14b6bdce5,3259.5,26.0,20.0,520.0,3779.5,,2600.0,20.0,0.0,0,,61.0,0.0,1,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",60.0,60.0,6,qxgij9sh,,,,,0
18,e60078af,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.233350,1,,,4972.0,6,,0.0,da37c669-bb41-4646-a780-46fa1fade433,3831.0,12.0,20.0,240.0,4071.0,,3800.0,10.0,0.0,0,,61.0,0.0,1,,,3,562efb1b-a346-43e9-8059-5c07029ce57e,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",60.0,60.0,6,qxgij9sh,,,,,0
19,9mtusmd8,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.239722,1,,,5453.0,1,,0.0,276f00ae-8bbf-4cb6-ba2f-f601558a0f62,2729.0,23.0,20.0,460.0,3189.0,,2600.0,20.0,0.0,0,,113.0,0.0,1,,,4,587a57e3-5de4-4574-996d-f2bfa0659c2c,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,1,ng,non_gamified,human_only,0.0,1,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",105.0,105.0,6,qxgij9sh,,,,,0
1,g9jo03o9,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:12.875424,1,,,5611.0,1,,0.0,30fc2b4e-6bfb-433a-804d-56f7e84d7ba3,3186.96,21.0,20.0,420.0,3606.96,,2600.0,20.0,,,,,0.0,0,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",82.88,82.88,7,qxgij9sh,,,,,0
2,h0ebvwds,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.125533,1,,,5268.0,2,,0.0,7282a71b-4af9-4161-9243-59a7200491a8,4431.63,8.0,20.0,160.0,4591.63,,3800.0,10.0,,,,,0.0,0,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",82.88,82.88,7,qxgij9sh,,,,,0
3,u2aoz11d,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.130849,1,,,4992.0,3,,0.0,9d5dfc26-db4a-4f04-a070-57ca9e03a8a8,2835.79,24.0,20.0,480.0,3315.79,,2600.0,20.0,,,,,0.0,0,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",82.88,82.88,7,qxgij9sh,,,,,0
4,90ay03zv,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.140123,1,,,4543.0,4,,0.0,f9508a9f-40fc-4e43-82d6-2a10682c80ee,3988.2300000000005,12.0,20.0,240.0,4228.2300000000005,,3800.0,10.0,,,,,0.0,0,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",82.88,82.88,7,qxgij9sh,,,,,0
5,ukmvlwcs,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.146394,1,,,5655.0,5,,0.0,fc375a6c-df52-4846-b92d-128b8b2369fb,5912.57,2.0,20.0,40.0,5952.57,,2600.0,20.0,,,,,0.0,0,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",82.88,82.88,7,qxgij9sh,,,,,0
6,ehyb34jx,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.152849,1,,,4044.0,6,,0.0,29263d52-43a8-41f9-8fac-174bd27a3cac,2184.8199999999997,29.0,20.0,580.0,2764.8199999999997,,3800.0,10.0,,,,,0.0,0,,,1,c790e030-d023-437b-b3f5-54393dc4bea4,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ghp,gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",82.88,82.88,7,qxgij9sh,,,,,0
7,6xvvhy1g,,0,308,307,post_exp,FinalForProlific,2026-05-21 00:20:13.159196,1,,,4941.0,1,,0.0,805afd8a-f298-447c-b524-fcfacc9b528f,5930.5199999999995,4.0,20.0,80.0,6010.5199999999995,,2600.0,20.0,,,,,0.0,0,,,2,1929c09c-602b-4617-8659-48b1a29c8097,https://london-trader-6b45bffdcd02.herokuapp.com,wss://london-trader-6b45bffdcd02.herokuapp.com,,1,6,ng,non_gamified,human_only,0.0,0,15,"[8.0, 4.0, 20.0, 8.0, 8.0, 20.0, 20.0, 4.0, 20.0, 4.0, 20.0, 0.0, 8.0, 8.0, 8.0, 8.0, 8.0, 4.0, 4.0, 20.0, 0.0, 0.0, 8.0, 4.0, 4.0, 4.0, 20.0, 8.0, 8.0, 0.0, 8.0, 4.0, 4.0]",129.92,129.92,7,qxgij9sh,,,,,0
