session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,initial_shares,dividend_per_share,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_limit_orders,n_cancels,directionality,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,shares_recon,cash_recon,wealth_day_recon,gini,gini_recon,feedback_flag,speculator_flag,fundamental_flag,other_flag,market_maker_flag,session_id,group_label
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,7,4810.0,2600.0,20.0,4.0,,,2784.4899999999993,29.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,0.0,6.0,-6.0,2.0,1.0,1.0,25.0,55.79560000000001,-16.2044,16.6844,44.0,75.0,75.0,35.0,72,65.0,73.75,45.0,-0.32307692307692304,0.23172777777777778,0,0,-0.22506111111111102,0,0,4872.49,28.0,2852.49,4644.49,0.020018160355942928,0.017362745098039225,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,8,4810.0,2600.0,20.0,4.0,,,2940.4899999999993,27.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,0.0,1.0,-1.0,1.0,0.0,1.0,12.0,47.916666666666664,-16.083333333333332,16.083333333333332,45.0,50.0,55.0,40.0,64,44.0,65.0,38.0,0.022727272727272707,0.2513020833333333,0,0,-0.25130208333333337,0,0,4668.49,27.0,3000.49,4512.49,0.024687083275854105,0.022686524822695047,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,9,4810.0,2600.0,20.0,20.0,50.0,2.0,3090.8399999999992,35.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,1.0,2.0,-1.0,11.0,9.0,0.3333333333333333,9.0,39.53888888888889,-16.461111111111112,16.461111111111112,38.0,40.0,47.5,35.0,56,45.0,44.0,33.0,-0.15555555555555556,0.2939484126984127,0,0,-0.29394841269841265,0,0,5050.839999999999,26.0,3562.84,4810.84,0.02444012900881251,0.028664959016393446,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,10,4810.0,2600.0,20.0,8.0,,,3896.3399999999992,23.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,0.0,3.0,-3.0,3.0,1.0,1.0,15.0,35.3,-12.7,12.7,33.0,37.0,39.0,33.0,48,38.0,45.0,25.0,-0.13157894736842102,0.26458333333333334,0,0,-0.2645833333333334,0,0,5000.339999999999,23.0,3852.34,4772.34,0.03637323633156963,0.03194933970856102,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,11,4810.0,2600.0,20.0,8.0,,,3991.3399999999992,27.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,5.0,2.0,3.0,6.0,0.0,0.42857142857142855,15.0,30.116666666666667,-9.883333333333333,9.883333333333333,25.0,31.0,34.0,25.0,40,33.0,38.0,20.0,-0.24242424242424243,0.24708333333333332,0,0,-0.24708333333333332,0,0,5071.339999999999,26.0,3971.34,4803.34,0.03734971416007032,0.03345491803278689,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,12,4810.0,2600.0,20.0,0.0,15.0,2.0,4273.969999999999,26.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,0.0,3.0,-3.0,6.0,0.0,1.0,10.0,21.019,-10.981,10.981,20.0,23.0,23.0,20.0,32,25.0,33.0,11.0,-0.19999999999999996,0.34315625,0,0,-0.34315625000000005,0,0,5105.969999999999,23.0,4037.9699999999993,4589.969999999999,0.035412273765594755,0.029014239028944917,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,13,4810.0,2600.0,20.0,8.0,,,4302.469999999999,25.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,0.0,2.0,-2.0,5.0,0.0,1.0,16.0,13.20375,-10.79625,10.79625,11.0,15.0,20.0,10.0,24,20.0,25.0,7.0,-0.44999999999999996,0.44984375000000004,0,0,-0.44984375000000004,0,0,4902.469999999999,21.0,4234.469999999999,4570.469999999999,0.030239755393085963,0.030804388422035492,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,14,4810.0,2600.0,20.0,4.0,,,4512.539999999999,20.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,0.0,1.0,-1.0,7.0,1.0,1.0,10.0,8.08,-7.92,7.92,7.0,10.07,10.07,7.0,16,11.0,20.0,8.0,-0.36363636363636365,0.495,0,0,-0.495,0,0,4832.539999999999,20.0,4324.54,4484.54,0.033457396369547504,0.03068309692671394,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,pqnknbrr,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,0dfc44c4-9a29-46a9-8b14-42a4bda28f5c,0,gp,15,4810.0,2600.0,20.0,4.0,,,4585.539999999999,31.0,4710.0,0.6666666666666666,7.0,0.033333333333333326,3,0,22.0,1.0,1.0,1,0,1,2,1.0,0.0,1.0,10.0,0.0,1.0,4.0,7.4375,-0.5625,0.5625,8.0,7.0,8.0,7.0,8,7.0,11.0,,0.1428571428571428,0.0703125,0,0,-0.0703125,0,0,4833.539999999999,21.0,4401.54,4401.54,0.027763043676900523,0.028208692528735615,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,1,5926.0,3800.0,10.0,4.0,,,4111.5,7.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,0.0,3.0,-3.0,1.0,0.0,1.0,10.0,106.05,-13.95,15.35,100.0,100.0,127.0,90.0,120,,,92.75,,0.12791666666666665,0,0,-0.11625000000000002,0,0,4951.5,7.0,4139.5,4923.5,0.017985026041666668,0.004886414754835807,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,2,5926.0,3800.0,10.0,20.0,,,4237.0,6.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,1.0,2.0,-1.0,0.0,0.0,0.3333333333333333,13.0,93.92307692307692,-18.076923076923077,18.076923076923077,92.75,100.0,105.0,90.0,112,100.0,,81.38,-0.07250000000000001,0.1614010989010989,0,0,-0.16140109890109894,0,0,4909.0,6.0,4357.0,4981.0,0.01555384042739534,0.014778645833333333,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,3,5926.0,3800.0,10.0,0.0,86.0,3.0,3919.9900000000007,13.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,5.0,0.0,5.0,3.0,3.0,1.0,19.0,87.36684210526316,-16.633157894736843,16.633157894736843,81.38,90.75,93.0,81.38,104,92.75,100.0,80.88,-0.12258760107816713,0.1599342105263158,0,0,-0.15993421052631576,0,0,5271.990000000001,11.0,3919.99,4975.99,0.022343191659309706,0.014068888888888896,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,4,5926.0,3800.0,10.0,0.0,,,4080.870000000001,9.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,1.0,3.0,-2.0,1.0,1.0,0.5,21.0,81.3395238095238,-14.66047619047619,14.66047619047619,80.88,81.38,84.38,80.0,96,81.38,92.75,73.75,-0.0061440157286802854,0.15271329365079364,0,0,-0.15271329365079378,0,0,4944.870000000001,9.0,4080.87,4872.87,0.018025279554453252,0.010315687613843364,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,5,5926.0,3800.0,10.0,8.0,,,4154.620000000001,9.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,1.0,2.0,-1.0,1.0,0.0,0.3333333333333333,12.0,74.21416666666666,-13.785833333333334,13.785833333333334,73.75,78.0,78.0,50.0,88,80.88,81.38,65.0,-0.08815529179030657,0.156657196969697,0,0,-0.15665719696969707,0,0,4946.620000000001,8.0,4218.62,4858.62,0.021517071336959872,0.012353369763205849,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,6,5926.0,3800.0,10.0,4.0,45.0,3.0,4430.210000000001,5.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,1.0,4.0,-3.0,1.0,0.0,0.6,16.0,61.29625,-18.70375,18.70375,65.0,55.25,75.0,50.16,80,73.75,80.88,44.0,-0.11864406779661019,0.233796875,0,0,-0.233796875,0,0,4830.210000000001,5.0,4442.21,4802.21,0.017756973547834665,0.011171738128169666,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,7,5926.0,3800.0,10.0,4.0,,,4298.790000000001,7.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,6.0,4.0,2.0,3.0,0.0,0.2,25.0,55.79560000000001,-16.2044,16.6844,44.0,75.0,75.0,35.0,72,65.0,73.75,45.0,-0.32307692307692304,0.23172777777777778,0,0,-0.22506111111111102,0,0,4802.790000000001,7.0,4318.79,4766.79,0.020018160355942928,0.017362745098039225,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,8,5926.0,3800.0,10.0,4.0,,,4376.790000000001,6.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,0.0,1.0,-1.0,0.0,0.0,1.0,12.0,47.916666666666664,-16.083333333333332,16.083333333333332,45.0,50.0,55.0,40.0,64,44.0,65.0,38.0,0.022727272727272707,0.2513020833333333,0,0,-0.25130208333333337,0,0,4760.790000000001,6.0,4392.79,4728.79,0.024687083275854105,0.022686524822695047,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,9,5926.0,3800.0,10.0,20.0,35.0,3.0,4325.1900000000005,9.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,2.0,0.0,2.0,1.0,1.0,1.0,9.0,39.53888888888889,-16.461111111111112,16.461111111111112,38.0,40.0,47.5,35.0,56,45.0,44.0,33.0,-0.15555555555555556,0.2939484126984127,0,0,-0.29394841269841265,0,0,4829.1900000000005,8.0,4477.1900000000005,4861.1900000000005,0.02444012900881251,0.028664959016393446,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,10,5926.0,3800.0,10.0,8.0,,,4548.1900000000005,7.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,3.0,4.0,-1.0,1.0,0.0,0.14285714285714285,15.0,35.3,-12.7,12.7,33.0,37.0,39.0,33.0,48,38.0,45.0,25.0,-0.13157894736842102,0.26458333333333334,0,0,-0.2645833333333334,0,0,4884.1900000000005,7.0,4576.1900000000005,4856.1900000000005,0.03637323633156963,0.03194933970856102,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,11,5926.0,3800.0,10.0,8.0,,,4576.6900000000005,8.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,2.0,1.0,1.0,0.0,0.0,0.3333333333333333,15.0,30.116666666666667,-9.883333333333333,9.883333333333333,25.0,31.0,34.0,25.0,40,33.0,38.0,20.0,-0.24242424242424243,0.24708333333333332,0,0,-0.24708333333333332,0,0,4896.6900000000005,8.0,4612.6900000000005,4868.6900000000005,0.03734971416007032,0.03345491803278689,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,12,5926.0,3800.0,10.0,0.0,19.0,3.0,4660.6900000000005,7.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,0.0,1.0,-1.0,1.0,1.0,1.0,10.0,21.019,-10.981,10.981,20.0,23.0,23.0,20.0,32,25.0,33.0,11.0,-0.19999999999999996,0.34315625,0,0,-0.34315625000000005,0,0,4884.6900000000005,7.0,4632.6900000000005,4800.6900000000005,0.035412273765594755,0.029014239028944917,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,13,5926.0,3800.0,10.0,8.0,,,4578.18,13.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,6.0,0.0,6.0,1.0,0.0,1.0,16.0,13.20375,-10.79625,10.79625,11.0,15.0,20.0,10.0,24,20.0,25.0,7.0,-0.44999999999999996,0.44984375000000004,0,0,-0.44984375000000004,0,0,4890.18,13.0,4654.18,4862.18,0.030239755393085963,0.030804388422035492,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,14,5926.0,3800.0,10.0,4.0,,,4655.9800000000005,16.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,3.0,0.0,3.0,0.0,0.0,1.0,10.0,8.08,-7.92,7.92,7.0,10.07,10.07,7.0,16,11.0,20.0,8.0,-0.36363636363636365,0.495,0,0,-0.495,0,0,4911.9800000000005,16.0,4691.98,4819.98,0.033457396369547504,0.03068309692671394,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,9uh6p1vm,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,3cc0e1ca-01ec-458e-a73f-5f979015e052,0,gp,15,5926.0,3800.0,10.0,4.0,,,4719.9800000000005,16.0,5796.0,0.75,6.0,-0.15000000000000002,1,1,19.0,0.0,0.0,1,0,1,2,0.0,0.0,0.0,0.0,0.0,,4.0,7.4375,-0.5625,0.5625,8.0,7.0,8.0,7.0,8,7.0,11.0,,0.1428571428571428,0.0703125,0,0,-0.0703125,0,0,4847.9800000000005,16.0,4755.98,4755.98,0.027763043676900523,0.028208692528735615,0.0,1.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,kb2z64e8,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,a415b3a2-d76d-4f31-8ddd-bdf441257d88,0,gp,1,6101.0,2600.0,20.0,4.0,,,2612.0,20.0,6021.0,0.6666666666666666,8.0,0.13333333333333341,15,1,26.0,0.0,1.0,1,0,1,2,1.0,1.0,0.0,1.0,1.0,0.0,10.0,106.05,-13.95,15.35,100.0,100.0,127.0,90.0,120,,,92.75,,0.12791666666666665,0,0,-0.11625000000000002,0,0,5012.0,20.0,2692.0,4932.0,0.017985026041666668,0.004886414754835807,1.0,0.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
mn8370qr,kb2z64e8,aeea46bb-84ad-409e-b595-5f1ae9d39ed9,a415b3a2-d76d-4f31-8ddd-bdf441257d88,0,gp,2,6101.0,2600.0,20.0,20.0,,,2418.75,25.0,6021.0,0.6666666666666666,8.0,0.13333333333333341,15,1,26.0,0.0,1.0,1,0,1,2,3.0,0.0,3.0,3.0,2.0,1.0,13.0,93.92307692307692,-18.076923076923077,18.076923076923077,92.75,100.0,105.0,90.0,112,100.0,,81.38,-0.07250000000000001,0.1614010989010989,0,0,-0.16140109890109894,0,0,5218.75,23.0,2878.75,5270.75,0.01555384042739534,0.014778645833333333,1.0,0.0,0.0,0.0,1.0,20260520_AM,20260520_AM/gp1
