session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,initial_shares,dividend_per_share,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_limit_orders,n_cancels,directionality,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,shares_recon,cash_recon,wealth_day_recon,gini,gini_recon,feedback_flag,speculator_flag,fundamental_flag,other_flag,market_maker_flag,session_id,group_label
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,1,5884.0,2600.0,20.0,4.0,,,2839.0,18.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,0.0,2.0,-2.0,2.0,0.0,1.0,3.0,119.33333333333331,-0.6666666666666666,0.6666666666666666,120.0,119.0,120.0,119.0,120,,,108.0,,0.0055555555555555,0,0,-0.0055555555555555,0,0,4999.0,18.0,2911.0,4927.0,0.0085403050108932,0.0021142600089968,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,2,5884.0,2600.0,20.0,20.0,,,2930.0,19.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,2.0,2.0,0.0,2.0,1.0,0.0,5.0,114.6,2.6,4.2,108.0,120.0,120.0,108.0,112,120.0,,108.0,-0.0999999999999999,0.0375,0,0,0.0232142857142856,0,0,5058.0,18.0,3290.0,5162.0,0.0291061404636414,0.00439453125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,3,5884.0,2600.0,20.0,0.0,95.0,3.0,3418.0,17.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,0.0,1.0,-1.0,3.0,3.0,1.0,6.0,110.08333333333331,6.083333333333333,6.083333333333333,108.0,111.5,111.5,108.0,104,108.0,120.0,110.0,0.0,0.0584935897435897,0,0,0.0584935897435896,0,0,5186.0,17.0,3398.0,5030.0,0.0201692807150687,0.0045,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,4,5884.0,2600.0,20.0,0.0,,,3622.0,16.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,1.0,3.0,-2.0,4.0,2.0,0.5,10.0,103.375,7.375,7.375,110.0,107.0,110.0,100.0,96,108.0,108.0,90.0,0.0185185185185186,0.0768229166666666,0,0,0.0768229166666666,0,0,5158.0,15.0,3602.0,4922.0,0.0245686702628649,0.0142104963570127,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,5,5884.0,2600.0,20.0,8.0,,,3802.0,15.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,0.0,2.0,-2.0,7.0,4.0,1.0,2.0,90.0,2.0,2.0,90.0,90.0,90.0,90.0,88,110.0,108.0,90.0,-0.1818181818181817,0.0227272727272727,0,0,0.0227272727272727,0,0,5122.0,13.0,3886.0,4926.0,0.0185616423484453,0.014256033697632,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,6,5884.0,2600.0,20.0,4.0,71.0,3.0,3922.0,14.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,0.0,0.0,0.0,4.0,4.0,,0.0,,,,90.0,,,,80,90.0,110.0,69.5,0.0,,0,0,,0,0,5042.0,13.0,3938.0,4874.0,0.017642567326556,0.018029621945597,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,7,5884.0,2600.0,20.0,4.0,,,3908.5,15.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,1.0,0.0,1.0,4.0,3.0,1.0,2.0,69.75,-2.25,2.25,69.5,70.0,70.0,69.5,72,90.0,90.0,60.0,-0.2277777777777777,0.03125,0,0,-0.03125,0,0,4988.5,14.0,3924.5,4820.5,0.0291354431508987,0.0220500700280112,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,8,5884.0,2600.0,20.0,4.0,,,3968.5,16.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,0.0,0.0,0.0,4.0,4.0,,3.0,63.0,-1.0,4.333333333333333,60.0,69.0,69.0,60.0,64,69.5,90.0,58.0,-0.1366906474820144,0.0677083333333333,0,0,-0.015625,0,0,4992.5,14.0,3980.5,4764.5,0.0234970459567942,0.0268823877068557,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,9,5884.0,2600.0,20.0,20.0,45.0,3.0,4150.5,12.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,0.0,2.0,-2.0,3.0,2.0,1.0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.0333333333333333,0.0714285714285714,0,0,0.0285714285714286,0,0,4822.5,12.0,4338.5,4914.5,0.0295980176211453,0.0155310792349726,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,6kvq85km,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,1893c9fa-143a-45ae-8599-dfedb6054045,0,ng,10,5884.0,2600.0,20.0,8.0,,,4644.5,8.0,5744.0,0.8333333333333334,6.0,-0.2333333333333334,1,0,32.0,1.0,0.0,1,0,0,2,0.0,5.0,-5.0,2.0,2.0,1.0,8.0,50.5,2.5,2.5,50.0,52.0,52.0,50.0,48,58.0,60.0,39.0,-0.1379310344827586,0.0520833333333333,0,0,0.0520833333333333,0,0,5028.5,7.0,4648.5,4928.5,0.0217869042921653,0.0153716985428051,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,20260512,20260512/ng1
