market_uuid,trading_day,n_traders,avg_age,share_female,share_finance_course,share_trading_experience,share_high_education,avg_fin_quiz,sd_fin_quiz,avg_self_assessment,avg_overconfidence,sd_overconfidence,avg_cq_attempts,share_algo_belief,avg_wealth,sd_wealth,gini,avg_forecast,sd_forecast,share_feedback,share_speculator,share_fundamental,share_other,repetition,gamified,hybrid,algo_present,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,cum_surge,cum_crash,cum_bubble_period
07790da6-16e1-4c15-9884-8a76c7e84392,1,6,22.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.6388888888888888,0.19484086574166867,4.0,-0.23888888888888893,0.3375840087488787,2.0,,5000.0,0.0,0.0,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1,1,0,0,0.0,,,,,,,,120,,,,,,0,0,,0,0,0,0,0
6f73b226-f3d6-453b-bec2-d4fe1457f0e7,1,6,23.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.8055555555555555,0.10092167846991638,5.333333333333333,-0.2722222222222222,0.30761929333126947,9.666666666666666,,5020.0,48.98979485566356,0.0033200531208499337,,,0.16666666666666666,0.5,0.3333333333333333,0.0,1,1,0,0,0.0,,,,,,,,120,,,9.0,,,0,0,,0,0,0,0,0
761eb99e-1c3d-45b4-81f7-8e5171ffd767,1,6,23.166666666666668,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8055555555555555,0.10092167846991637,5.833333333333333,-0.2222222222222222,0.10147066717182997,2.1666666666666665,,5000.0,0.0,0.0,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,0,0,0,0.0,,,,,,,,120,,,,,,0,0,,0,0,0,0,0
fd183cda-64d7-4787-9044-20debaf104a5,1,6,24.333333333333332,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8055555555555555,0.1009216784699164,5.5,-0.25555555555555554,0.26929262618667915,3.3333333333333335,,5000.0,0.0,0.0,,,0.5,0.0,0.5,0.0,1,0,0,0,0.0,,,,,,,,120,,,,,,0,0,,0,0,0,0,0
07790da6-16e1-4c15-9884-8a76c7e84392,2,6,22.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.6388888888888888,0.19484086574166867,4.0,-0.23888888888888893,0.3375840087488787,2.0,,5018.666666666667,45.723808531952535,0.0030995394969890186,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1,1,0,0,0.0,,,,,,,,112,,,100.0,,,0,0,,0,0,0,0,0
6f73b226-f3d6-453b-bec2-d4fe1457f0e7,2,6,23.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.8055555555555555,0.10092167846991638,5.333333333333333,-0.2722222222222222,0.30761929333126947,9.666666666666666,,5001.333333333333,110.8542586762757,0.010108415533635475,,,0.16666666666666666,0.5,0.3333333333333333,0.0,1,1,0,0,3.0,9.333333333333334,-102.66666666666667,102.66666666666667,9.0,9.0,10.0,9.0,112,,,95.0,,0.9166666666666667,0,0,-0.9166666666666667,0,0,0,0,0
761eb99e-1c3d-45b4-81f7-8e5171ffd767,2,6,23.166666666666668,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8055555555555555,0.10092167846991637,5.833333333333333,-0.2222222222222222,0.10147066717182997,2.1666666666666665,,5000.0,0.0,0.0,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,0,0,0,0.0,,,,,,,,112,,,,,,0,0,,0,0,0,0,0
fd183cda-64d7-4787-9044-20debaf104a5,2,6,24.333333333333332,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8055555555555555,0.1009216784699164,5.5,-0.25555555555555554,0.26929262618667915,3.3333333333333335,,5000.0,0.0,0.0,,,0.5,0.0,0.5,0.0,1,0,0,0,0.0,,,,,,,,112,,,,,,0,0,,0,0,0,0,0
07790da6-16e1-4c15-9884-8a76c7e84392,3,6,22.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.6388888888888888,0.19484086574166867,4.0,-0.23888888888888893,0.3375840087488787,2.0,,5001.333333333333,4.844240566555921,0.0004887585532746823,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1,1,0,0,2.0,100.0,-4.0,4.0,100.0,100.0,100.0,100.0,104,,,100.0,,0.038461538461538464,0,0,-0.038461538461538464,0,0,0,0,0
6f73b226-f3d6-453b-bec2-d4fe1457f0e7,3,6,23.5,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.8055555555555555,0.10092167846991638,5.333333333333333,-0.2722222222222222,0.30761929333126947,9.666666666666666,,5036.0,383.0306776225633,0.034534683611331746,0.0,16.329931618554518,0.16666666666666666,0.5,0.3333333333333333,0.0,1,1,0,0,8.0,22.25,-81.75,81.75,95.0,10.0,95.0,9.0,104,9.0,,45.13,9.555555555555555,0.7860576923076923,1,0,-0.7860576923076923,0,0,1,0,0
