session_code,participant_code,market_uuid,trader_uuid,gamified,hybrid,algo_present,trading_day,payoff,initial_cash,forecast,forecast_confidence,current_cash,num_shares,algorithm_belief,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,repetition,n_buys,n_sells,net_position,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag
skdclskt,r6xuxcar,490e4560-4219-4069-a6b1-c8a826129b68,10f05dce-1c31-4c65-80e0-0450ca2c00bb,0,0,0,12,4396.0,2600.0,58.0,3.0,3724.809999999999,36.0,,4226.0,0.75,7,-0.050000000000000044,9,1,21,1,1,1,2,2.0,0.0,2.0,4.0,58.78,26.78,26.78,58.51,59.0,59.0,58.51,32,59.0,60.5,58.3,-0.008305084745762747,0.836875,0,0,0.836875,0,0,4876.8099999999995,0.020359909546838664,0.5,0.5,0.0,0.0
skdclskt,2y2lzizt,490e4560-4219-4069-a6b1-c8a826129b68,bdad41ef-e8fb-4016-ab64-9cee4008db0e,0,0,0,12,4734.0,3800.0,59.0,2.0,4457.8899999999985,8.0,,4534.0,0.8333333333333334,2,-0.6333333333333333,3,1,34,1,1,1,2,1.0,0.0,1.0,4.0,58.78,26.78,26.78,58.51,59.0,59.0,58.51,32,59.0,60.5,58.3,-0.008305084745762747,0.836875,0,0,0.836875,0,0,4713.8899999999985,0.020359909546838664,0.0,0.0,0.0,1.0
skdclskt,0qc91a5a,00548e28-65ed-47e8-a667-34639429359c,fef5ca2d-6f21-47c4-90cc-74807444686a,0,0,0,12,6523.0,2600.0,24.0,5.0,5227.72,19.0,,6423.0,0.8333333333333334,7,-0.13333333333333341,1,1,35,1,1,1,2,2.0,0.0,2.0,11.0,23.001818181818184,-8.998181818181818,9.543636363636365,6.11,35.0,35.0,6.11,32,26.0,40.0,11.0,-0.765,0.2982386363636364,0,1,-0.28119318181818176,0,0,5835.72,0.0608411710160286,0.0,0.0,1.0,0.0
skdclskt,2vy9s3px,00548e28-65ed-47e8-a667-34639429359c,2b85f691-c920-4f32-ae54-e21833cf5475,0,0,0,12,5050.0,3800.0,10.0,4.0,4553.169999999999,25.0,,4920.0,0.9166666666666666,8,-0.11666666666666659,2,0,21,0,0,1,2,0.0,7.0,-7.0,11.0,23.001818181818184,-8.998181818181818,9.543636363636365,6.11,35.0,35.0,6.11,32,26.0,40.0,11.0,-0.765,0.2982386363636364,0,1,-0.28119318181818176,0,0,5353.169999999999,0.0608411710160286,0.0,1.0,0.0,0.0
skdclskt,87uw2jck,00548e28-65ed-47e8-a667-34639429359c,c953d4fd-7bea-449b-9aa0-5e400d9cb204,0,0,0,12,5633.0,2600.0,0.0,0.0,3606.25,11.0,,5523.0,0.9166666666666666,6,-0.31666666666666665,2,0,22,1,1,1,2,0.0,0.0,0.0,11.0,23.001818181818184,-8.998181818181818,9.543636363636365,6.11,35.0,35.0,6.11,32,26.0,40.0,11.0,-0.765,0.2982386363636364,0,1,-0.28119318181818176,0,0,3958.25,0.0608411710160286,0.0,0.5,0.5,0.0
skdclskt,3ftocepp,00548e28-65ed-47e8-a667-34639429359c,53915058-5167-43d2-afa0-8f6290f2017f,0,0,0,12,5815.0,3800.0,4500.0,4.0,4450.0,19.0,,5725.0,0.75,6,-0.15000000000000002,3,1,19,0,1,1,2,3.0,1.0,2.0,11.0,23.001818181818184,-8.998181818181818,9.543636363636365,6.11,35.0,35.0,6.11,32,26.0,40.0,11.0,-0.765,0.2982386363636364,0,1,-0.28119318181818176,0,0,5058.0,0.0608411710160286,0.5,0.0,0.5,0.0
skdclskt,xz3dh0k4,00548e28-65ed-47e8-a667-34639429359c,a2e9d95e-90cb-4b2f-b5ca-2486e9ab692d,0,0,0,12,5047.0,2600.0,25.0,3.0,4391.1900000000005,14.0,,4927.0,0.6666666666666666,4,-0.2666666666666666,2,1,22,1,0,1,2,4.0,3.0,1.0,11.0,23.001818181818184,-8.998181818181818,9.543636363636365,6.11,35.0,35.0,6.11,32,26.0,40.0,11.0,-0.765,0.2982386363636364,0,1,-0.28119318181818176,0,0,4839.1900000000005,0.0608411710160286,0.0,0.5,0.5,0.0
skdclskt,x7l4wbwx,00548e28-65ed-47e8-a667-34639429359c,89df792d-8b1a-4545-be89-9e94133865f7,0,0,0,12,5091.0,3800.0,10.0,3.0,4671.67,15.0,,4961.0,0.75,4,-0.35,3,0,20,1,1,0,2,2.0,0.0,2.0,11.0,23.001818181818184,-8.998181818181818,9.543636363636365,6.11,35.0,35.0,6.11,32,26.0,40.0,11.0,-0.765,0.2982386363636364,0,1,-0.28119318181818176,0,0,5151.67,0.0608411710160286,0.0,0.0,1.0,0.0
skdclskt,9bv3gi2y,bbac1738-2cb5-4b77-92c4-c512548db93b,2622e9f6-8f19-49dd-b301-25fc2a630f03,1,0,0,13,6097.0,2600.0,,,5333.45,10.0,,5887.0,0.9166666666666666,1,-0.8166666666666667,45,0,29,0,0,1,2,1.0,2.0,-1.0,27.0,95.73666666666666,71.73666666666666,71.73666666666666,95.86,99.53,99.53,94.0,24,99.98,97.97,90.0,-0.0412082416483297,2.989027777777778,0,0,2.989027777777778,0,0,5573.45,0.05899463828767818,0.0,0.0,1.0,0.0
skdclskt,1tnknpce,bbac1738-2cb5-4b77-92c4-c512548db93b,24e830e8-905d-4e22-ab61-b990c984ff16,1,0,0,13,4685.0,3800.0,,,3821.77,47.0,,4575.0,0.75,7,-0.050000000000000044,3,0,18,0,1,1,2,0.0,19.0,-19.0,27.0,95.73666666666666,71.73666666666666,71.73666666666666,95.86,99.53,99.53,94.0,24,99.98,97.97,90.0,-0.0412082416483297,2.989027777777778,0,0,2.989027777777778,0,0,4949.77,0.05899463828767818,0.0,1.0,0.0,0.0
