session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ffe5xhmq,8,7dpcven3,277,trader_bridge_app,ResumeTradingSession,1778605610,31,0,1
ffe5xhmq,9,2mz5up3e,277,trader_bridge_app,ResumeTradingSession,1778605610,31,0,1
ffe5xhmq,10,keffe6of,277,trader_bridge_app,ResumeTradingSession,1778605610,31,0,1
ffe5xhmq,11,quvmw080,277,trader_bridge_app,ResumeTradingSession,1778605610,31,0,1
ffe5xhmq,12,zmzx9bpp,277,trader_bridge_app,ResumeTradingSession,1778605610,31,0,1
ffe5xhmq,13,er9d8a5v,306,post_exp,Payoff,1778605618,1,0,0
ffe5xhmq,14,r2eorolq,305,post_exp,Demographics,1778605627,1,0,0
ffe5xhmq,6,hk3teh8u,279,trader_bridge_app,TradePage,1778605641,31,0,0
ffe5xhmq,1,viseix7p,279,trader_bridge_app,TradePage,1778605641,31,0,0
ffe5xhmq,2,qhz5zte3,279,trader_bridge_app,TradePage,1778605641,31,0,0
ffe5xhmq,3,kmcc2p31,279,trader_bridge_app,TradePage,1778605641,31,0,0
ffe5xhmq,5,twrkr7hz,279,trader_bridge_app,TradePage,1778605641,31,0,0
ffe5xhmq,4,snooaw5j,279,trader_bridge_app,TradePage,1778605641,31,0,0
ffe5xhmq,1,viseix7p,280,trader_bridge_app,PauseTradingSession,1778605642,31,0,1
ffe5xhmq,2,qhz5zte3,280,trader_bridge_app,PauseTradingSession,1778605642,31,0,1
ffe5xhmq,3,kmcc2p31,280,trader_bridge_app,PauseTradingSession,1778605642,31,0,1
ffe5xhmq,4,snooaw5j,280,trader_bridge_app,PauseTradingSession,1778605642,31,0,1
ffe5xhmq,5,twrkr7hz,280,trader_bridge_app,PauseTradingSession,1778605642,31,0,1
ffe5xhmq,6,hk3teh8u,280,trader_bridge_app,PauseTradingSession,1778605642,31,0,1
ffe5xhmq,3,kmcc2p31,282,trader_bridge_app,DayBreak,1778605644,31,0,0
ffe5xhmq,6,hk3teh8u,282,trader_bridge_app,DayBreak,1778605645,31,0,0
ffe5xhmq,1,viseix7p,282,trader_bridge_app,DayBreak,1778605649,31,0,0
ffe5xhmq,4,snooaw5j,282,trader_bridge_app,DayBreak,1778605649,31,0,0
ffe5xhmq,2,qhz5zte3,282,trader_bridge_app,DayBreak,1778605649,31,0,0
ffe5xhmq,14,r2eorolq,306,post_exp,Payoff,1778605652,1,0,0
ffe5xhmq,5,twrkr7hz,282,trader_bridge_app,DayBreak,1778605662,31,1,0
ffe5xhmq,2,qhz5zte3,286,trader_bridge_app,ResumeTradingSession,1778605662,32,0,1
ffe5xhmq,3,kmcc2p31,286,trader_bridge_app,ResumeTradingSession,1778605662,32,0,1
ffe5xhmq,4,snooaw5j,286,trader_bridge_app,ResumeTradingSession,1778605662,32,0,1
ffe5xhmq,5,twrkr7hz,286,trader_bridge_app,ResumeTradingSession,1778605662,32,0,1
