trading_session_uuid,trader_uuid,trader_type,event_name,element_type,element_id,element_label,client_ts,server_received_ts,payload_json,created_ts
726a00be-8059-48c7-903b-975c7adfccb7,9e6ea900-19fd-4017-9e86-e96fd2e637d3,HUMAN,shown,trend_alert,down-streak,down-streak,2026-08-26T16:25:14.641Z,2026-08-26T16:25:14.743672+00:00,"{""client_ts"": ""2026-08-26T16:25:14.641Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""9e6ea900-19fd-4017-9e86-e96fd2e637d3""}",1787761514.750779
726a00be-8059-48c7-903b-975c7adfccb7,21728adc-060d-4620-9c21-4d4d7868785c,HUMAN,shown,trend_alert,down-streak,down-streak,2026-08-26T16:25:14.644Z,2026-08-26T16:25:14.754460+00:00,"{""client_ts"": ""2026-08-26T16:25:14.644Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""21728adc-060d-4620-9c21-4d4d7868785c""}",1787761514.764329
80f251dc-c278-4363-81ce-f661c1e5cc3d,7c5ca57a-2c67-408a-b3ef-eb0e68b694d8,HUMAN,shown,badge_unlock,silver,Silver,2026-08-26T16:25:26.157Z,2026-08-26T16:25:26.214403+00:00,"{""client_ts"": ""2026-08-26T16:25:26.157Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 15, ""trader_id"": ""7c5ca57a-2c67-408a-b3ef-eb0e68b694d8""}",1787761526.2221
80f251dc-c278-4363-81ce-f661c1e5cc3d,7c5ca57a-2c67-408a-b3ef-eb0e68b694d8,HUMAN,shown,badge_modal,silver,Silver,2026-08-26T16:25:26.157Z,2026-08-26T16:25:26.226546+00:00,"{""client_ts"": ""2026-08-26T16:25:26.157Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""You belong on the trading floor!"", ""total_trades"": 15, ""trader_id"": ""7c5ca57a-2c67-408a-b3ef-eb0e68b694d8""}",1787761526.234191
80f251dc-c278-4363-81ce-f661c1e5cc3d,7c5ca57a-2c67-408a-b3ef-eb0e68b694d8,HUMAN,shown,badge_gif,silver,Silver,2026-08-26T16:25:26.157Z,2026-08-26T16:25:26.238750+00:00,"{""client_ts"": ""2026-08-26T16:25:26.157Z"", ""element_id"": ""silver"", ""element_label"": ""Silver"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/silver.gif"", ""trader_id"": ""7c5ca57a-2c67-408a-b3ef-eb0e68b694d8""}",1787761526.248768
726a00be-8059-48c7-903b-975c7adfccb7,9e6ea900-19fd-4017-9e86-e96fd2e637d3,HUMAN,shown,badge_unlock,bronze,Bronze,2026-08-26T16:25:36.359Z,2026-08-26T16:25:36.417035+00:00,"{""client_ts"": ""2026-08-26T16:25:36.359Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_unlock"", ""event_name"": ""shown"", ""total_trades_threshold"": 10, ""trader_id"": ""9e6ea900-19fd-4017-9e86-e96fd2e637d3""}",1787761536.424896
726a00be-8059-48c7-903b-975c7adfccb7,9e6ea900-19fd-4017-9e86-e96fd2e637d3,HUMAN,shown,badge_modal,bronze,Bronze,2026-08-26T16:25:36.360Z,2026-08-26T16:25:36.429146+00:00,"{""client_ts"": ""2026-08-26T16:25:36.360Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_modal"", ""event_name"": ""shown"", ""message"": ""Level up! Doing well"", ""total_trades"": 10, ""trader_id"": ""9e6ea900-19fd-4017-9e86-e96fd2e637d3""}",1787761536.436695
726a00be-8059-48c7-903b-975c7adfccb7,9e6ea900-19fd-4017-9e86-e96fd2e637d3,HUMAN,shown,badge_gif,bronze,Bronze,2026-08-26T16:25:36.360Z,2026-08-26T16:25:36.440769+00:00,"{""client_ts"": ""2026-08-26T16:25:36.360Z"", ""element_id"": ""bronze"", ""element_label"": ""Bronze"", ""element_type"": ""badge_gif"", ""event_name"": ""shown"", ""gif"": ""/static/trader_bridge_app/vue/assets/bronze.gif"", ""trader_id"": ""9e6ea900-19fd-4017-9e86-e96fd2e637d3""}",1787761536.448506
55ae4144-efe9-4ac1-adff-7ef37ab172bb,d6862b7b-7161-4fe7-8fff-046502ffe0d0,HUMAN,shown,trend_alert,down-streak,down-streak,2026-08-26T16:25:40.562Z,2026-08-26T16:25:40.615039+00:00,"{""client_ts"": ""2026-08-26T16:25:40.562Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""d6862b7b-7161-4fe7-8fff-046502ffe0d0""}",1787761540.623498
55ae4144-efe9-4ac1-adff-7ef37ab172bb,4ec17b6f-b1d9-476d-b555-01d2e4bebfdc,HUMAN,shown,trend_alert,down-streak,down-streak,2026-08-26T16:25:40.544Z,2026-08-26T16:25:40.628600+00:00,"{""client_ts"": ""2026-08-26T16:25:40.544Z"", ""element_id"": ""down-streak"", ""element_label"": ""down-streak"", ""element_type"": ""trend_alert"", ""event_name"": ""shown"", ""message"": ""Price went down 3 times in the last 5 ticks!"", ""trader_id"": ""4ec17b6f-b1d9-476d-b555-01d2e4bebfdc""}",1787761540.636635
